Score,Type,Model,Classifier,Contrast_name,Balanced_accuracy
0.625,test,logistic_regression,12,nBack_con_0002,0.6278772378516624
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.425,test,svm_kernel_default,12,nBack_con_0002,0.42500000000000004
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.625,test,svm_kernel_tuned,12,nBack_con_0002,0.625
0.6666666666666666,train,naive_bayes,12,nBack_con_0002,0.6658227848101266
0.375,test,naive_bayes,12,nBack_con_0002,0.375
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.4,test,decision_tree,12,nBack_con_0002,0.4
1.0,train,rfc,12,nBack_con_0002,1.0
0.425,test,rfc,12,nBack_con_0002,0.425
0.9119496855345912,train,logistic_regression,12,nBack_con_0002,0.9119462025316456
0.5,test,logistic_regression,12,nBack_con_0002,0.5
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.55,test,svm_kernel_default,12,nBack_con_0002,0.55
0.9371069182389937,train,svm_kernel_tuned,12,nBack_con_0002,0.9371835443037975
0.65,test,svm_kernel_tuned,12,nBack_con_0002,0.6499999999999999
0.7484276729559748,train,naive_bayes,12,nBack_con_0002,0.7484177215189873
0.6,test,naive_bayes,12,nBack_con_0002,0.6
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.5,test,decision_tree,12,nBack_con_0002,0.5
1.0,train,rfc,12,nBack_con_0002,1.0
0.675,test,rfc,12,nBack_con_0002,0.675
0.949685534591195,train,logistic_regression,12,nBack_con_0002,0.9497626582278481
0.625,test,logistic_regression,12,nBack_con_0002,0.625
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.45,test,svm_kernel_default,12,nBack_con_0002,0.44501278772378516
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.525,test,svm_kernel_tuned,12,nBack_con_0002,0.5179028132992327
0.6289308176100629,train,naive_bayes,12,nBack_con_0002,0.6339087741526765
0.425,test,naive_bayes,12,nBack_con_0002,0.3925831202046036
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.475,test,decision_tree,12,nBack_con_0002,0.46675191815856776
1.0,train,rfc,12,nBack_con_0002,1.0
0.475,test,rfc,12,nBack_con_0002,0.4820971867007673
0.9182389937106918,train,logistic_regression,12,nBack_con_0002,0.9175641431738992
0.575,test,logistic_regression,12,nBack_con_0002,0.5843989769820972
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.375,test,svm_kernel_default,12,nBack_con_0002,0.3797953964194373
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.525,test,svm_kernel_tuned,12,nBack_con_0002,0.5179028132992327
0.610062893081761,train,naive_bayes,12,nBack_con_0002,0.6140323091542603
0.475,test,naive_bayes,12,nBack_con_0002,0.46675191815856776
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.475,test,decision_tree,12,nBack_con_0002,0.4744245524296675
1.0,train,rfc,12,nBack_con_0002,1.0
0.375,test,rfc,12,nBack_con_0002,0.3491048593350384
0.9622641509433962,train,logistic_regression,12,nBack_con_0002,0.9618308520747545
0.425,test,logistic_regression,12,nBack_con_0002,0.43861892583120204
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.5,test,svm_kernel_default,12,nBack_con_0002,0.5252525252525253
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.525,test,svm_kernel_tuned,12,nBack_con_0002,0.5429292929292929
0.6855345911949685,train,naive_bayes,12,nBack_con_0002,0.6808679125752296
0.425,test,naive_bayes,12,nBack_con_0002,0.44191919191919193
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.425,test,decision_tree,12,nBack_con_0002,0.4267676767676768
1.0,train,rfc,12,nBack_con_0002,1.0
0.25,test,rfc,12,nBack_con_0002,0.26262626262626265
0.9371069182389937,train,logistic_regression,12,nBack_con_0002,0.9370446626544187
0.55,test,logistic_regression,12,nBack_con_0002,0.5555555555555556
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.475,test,svm_kernel_default,12,nBack_con_0002,0.53125
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.6,test,svm_kernel_tuned,12,nBack_con_0002,0.5833333333333333
0.6729559748427673,train,naive_bayes,12,nBack_con_0002,0.6804761904761905
0.4,test,naive_bayes,12,nBack_con_0002,0.3645833333333333
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.4,test,decision_tree,12,nBack_con_0002,0.39583333333333337
1.0,train,rfc,12,nBack_con_0002,1.0
0.475,test,rfc,12,nBack_con_0002,0.48958333333333337
0.9245283018867925,train,logistic_regression,12,nBack_con_0002,0.925
0.575,test,logistic_regression,12,nBack_con_0002,0.5625
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.5,test,svm_kernel_default,12,nBack_con_0002,0.5333333333333333
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.575,test,svm_kernel_tuned,12,nBack_con_0002,0.5933333333333333
0.6729559748427673,train,naive_bayes,12,nBack_con_0002,0.6783333333333333
0.525,test,naive_bayes,12,nBack_con_0002,0.5
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.55,test,decision_tree,12,nBack_con_0002,0.5866666666666667
1.0,train,rfc,12,nBack_con_0002,1.0
0.475,test,rfc,12,nBack_con_0002,0.54
0.9559748427672956,train,logistic_regression,12,nBack_con_0002,0.9554761904761905
0.55,test,logistic_regression,12,nBack_con_0002,0.56
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.55,test,svm_kernel_default,12,nBack_con_0002,0.5413533834586466
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.625,test,svm_kernel_tuned,12,nBack_con_0002,0.6278195488721805
0.6163522012578616,train,naive_bayes,12,nBack_con_0002,0.6171677215189874
0.475,test,naive_bayes,12,nBack_con_0002,0.4649122807017544
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.5,test,decision_tree,12,nBack_con_0002,0.5012531328320802
1.0,train,rfc,12,nBack_con_0002,1.0
0.525,test,rfc,12,nBack_con_0002,0.5225563909774436
0.9308176100628931,train,logistic_regression,12,nBack_con_0002,0.930617088607595
0.6,test,logistic_regression,12,nBack_con_0002,0.5964912280701754
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.5,test,svm_kernel_default,12,nBack_con_0002,0.5101010101010102
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.375,test,svm_kernel_tuned,12,nBack_con_0002,0.3762626262626263
0.6226415094339622,train,naive_bayes,12,nBack_con_0002,0.6171206841938549
0.4,test,naive_bayes,12,nBack_con_0002,0.40404040404040403
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.325,test,decision_tree,12,nBack_con_0002,0.3207070707070707
1.0,train,rfc,12,nBack_con_0002,1.0
0.45,test,rfc,12,nBack_con_0002,0.4494949494949495
0.9433962264150944,train,logistic_regression,12,nBack_con_0002,0.9435381691479252
0.425,test,logistic_regression,12,nBack_con_0002,0.4267676767676768
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.475,test,svm_kernel_default,12,nBack_con_0002,0.48245614035087714
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.5,test,svm_kernel_tuned,12,nBack_con_0002,0.5012531328320802
0.6289308176100629,train,naive_bayes,12,nBack_con_0002,0.6265432098765432
0.4,test,naive_bayes,12,nBack_con_0002,0.4085213032581454
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.525,test,decision_tree,12,nBack_con_0002,0.5225563909774436
1.0,train,rfc,12,nBack_con_0002,1.0
0.475,test,rfc,12,nBack_con_0002,0.474937343358396
0.9119496855345912,train,logistic_regression,12,nBack_con_0002,0.9128679962013295
0.5,test,logistic_regression,12,nBack_con_0002,0.4987468671679198
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.6,test,svm_kernel_default,12,nBack_con_0002,0.6041666666666667
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.7,test,svm_kernel_tuned,12,nBack_con_0002,0.71875
0.6981132075471698,train,naive_bayes,12,nBack_con_0002,0.6975269499048826
0.5,test,naive_bayes,12,nBack_con_0002,0.5
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.55,test,decision_tree,12,nBack_con_0002,0.5416666666666667
1.0,train,rfc,12,nBack_con_0002,1.0
0.4,test,rfc,12,nBack_con_0002,0.42708333333333337
0.9433962264150944,train,logistic_regression,12,nBack_con_0002,0.943008877615726
0.575,test,logistic_regression,12,nBack_con_0002,0.6145833333333334
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
