feature,beta_f,beta_a,beta_g,pvalue_f,pvalue_a,pvalue_g,Contrast_name,Labels
SupraMarginal_L,0.10014182772509604,0.002627100742184089,-0.13622029422579313,0.4837988888788741,0.8066811757617376,0.5798271682871285,nBack_con_0002,23
SupraMarginal_R,0.15813761561802311,0.0021200249046699404,-0.1257735221082349,0.2723903438281029,0.844084279672084,0.6106064044455479,nBack_con_0002,23
Angular_L,0.0641462989201396,0.0033812378461833387,-0.15203596919436307,0.6532439891530173,0.753336804301292,0.537427666927403,nBack_con_0002,23
Angular_R,-0.032491937963213355,0.0028590335650471727,-0.14094987780837276,0.819442333205425,0.7896038433246966,0.5660363304702607,nBack_con_0002,23
Precuneus_L,0.022702028454317076,0.0029697901667329364,-0.14328048005504887,0.8730581258517303,0.7816209464391941,0.5596084753164364,nBack_con_0002,23
Precuneus_R,0.10727634448450576,0.00316524290625086,-0.1476084398890317,0.4521962819487165,0.768015586918853,0.5484797743038308,nBack_con_0002,23
Paracentral_Lobule_L,0.19855071478081918,0.0033695594700100745,-0.15242380768938352,0.16851430558167746,0.7544959540920163,0.537149493635082,nBack_con_0002,23
Paracentral_Lobule_R,0.20197759996508313,0.0033962351755435537,-0.15295308667793284,0.16212988946872653,0.7526659344447542,0.5358319817185756,nBack_con_0002,23
Caudate_L,-0.11927196492776923,0.003293368998496491,-0.15039270737645596,0.40531485302193904,0.7589923049827243,0.5410710632276028,nBack_con_0002,23
Caudate_R,0.004220438908906331,0.002913895005636892,-0.14208916262948307,0.9763335630446698,0.7858886874094936,0.5632746272308602,nBack_con_0002,23
Putamen_L,-0.09013562853968014,0.003246662194363628,-0.14929511418628838,0.5283222659524225,0.7621852492939516,0.5438060446227997,nBack_con_0002,23
Putamen_R,0.06537620376760837,0.00266039725619087,-0.13680766514996184,0.6463539758878167,0.8042204959167545,0.5780466613577979,nBack_con_0002,23
Pallidum_L,-0.05574942634706424,0.0032316256109497154,-0.1488643158047808,0.6959874900219587,0.7634928455959954,0.5452917758528049,nBack_con_0002,23
Pallidum_R,-0.14709977771389168,0.004001916583432445,-0.16557390949731418,0.3089911103409031,0.7106517802515999,0.5029658174316166,nBack_con_0002,23
Thalamus_L,-0.10749944723096934,0.0031439694938849546,-0.14720238019117005,0.4530297790003446,0.7694458043960436,0.5493193656397806,nBack_con_0002,23
Thalamus_R,-0.08077975571698948,0.0034759979495943257,-0.1541052334846053,0.5732715874303465,0.7466211782860829,0.5318383073360666,nBack_con_0002,23
Heschl_L,0.06809884954832617,0.0028221010935938562,-0.1402297585469655,0.6323351731904542,0.7923518076650959,0.5681693374671664,nBack_con_0002,23
Heschl_R,0.11182357512331771,0.0029407650280302467,-0.14286678967675046,0.4340782322570682,0.7839468205436282,0.5611314900074953,nBack_con_0002,23
Temporal_Sup_L,0.21322635542564009,0.002331252560176426,-0.13043128188935005,0.14191886358006262,0.828777024175795,0.5975347983322239,nBack_con_0002,23
Temporal_Sup_R,0.11474747639440658,0.0025991289181240395,-0.13564320644632674,0.42184708839709295,0.8087236965487791,0.5814715621244272,nBack_con_0002,23
Temporal_Pole_Sup_L,0.2078253153963217,0.0030586630413897615,-0.14558793026954975,0.15141027371648172,0.7763011932940567,0.5551834343849505,nBack_con_0002,23
Temporal_Pole_Sup_R,0.278531633865951,0.002906533306910529,-0.14301919541491626,0.05737484155343945,0.7879982656213372,0.5638080003565,nBack_con_0002,23
Temporal_Mid_L,0.21099952026239213,0.003195603916184244,-0.1484888531052011,0.1463535792434918,0.7665216067372926,0.5473861530686563,nBack_con_0002,23
Temporal_Mid_R,0.14634104910633053,0.0030166480350876518,-0.14452849462250095,0.3081781890071813,0.7787833231109429,0.5571165591366936,nBack_con_0002,23
Temporal_Pole_Mid_L,0.1546394723129833,0.0032273521708435105,-0.14909416662105182,0.2812058271458835,0.7638646114523121,0.5449392324910383,nBack_con_0002,23
Temporal_Pole_Mid_R,0.24951170266797376,0.00429075308495482,-0.1722662376015603,0.08810636061908796,0.6913899108741801,0.48683078420412773,nBack_con_0002,23
Temporal_Inf_L,-0.08031676830994013,0.0028216105769461063,-0.14029966618023504,0.5746011831642862,0.7923565675600481,0.5679842185620021,nBack_con_0002,23
Temporal_Inf_R,0.04858166974373282,0.0028734768194990244,-0.14127840245717974,0.7324564104131461,0.788586546740402,0.5652056776594436,nBack_con_0002,23
Cerebelum_Crus1_L,0.034148966587928514,0.0029159016300279623,-0.14215607039129013,0.8100660790414763,0.7854507992953258,0.5626502251032919,nBack_con_0002,23
Cerebelum_Crus1_R,-0.019735120422840008,0.002901526238992619,-0.14183414535207337,0.8895870432205466,0.7864969747365126,0.5635241224594594,nBack_con_0002,23
Cerebelum_Crus2_L,-0.14280806717694344,0.0028332704334119293,-0.14091424154531337,0.3233917427443723,0.7917793598708918,0.5667491437067029,nBack_con_0002,23
Cerebelum_Crus2_R,-0.01597037141051441,0.0028584351842319408,-0.14092171082477992,0.9107071950164657,0.7899265551969307,0.5665706558821423,nBack_con_0002,23
Cerebelum_3_L,-0.10568412487956508,0.00340701433888819,-0.15281145116672845,0.46522973403895795,0.7510707671676995,0.5347425547175257,nBack_con_0002,23
Cerebelum_3_R,-0.07446038636048452,0.003052601446195975,-0.14514506819408274,0.6027137564184373,0.7758002183739117,0.5546547338428917,nBack_con_0002,23
Cerebelum_4_5_L,-0.17990938401704762,0.0036928675601379107,-0.1593969103891693,0.21589202779501782,0.7314685176512716,0.5181612312207112,nBack_con_0002,23
Cerebelum_4_5_R,-0.12299311444737047,0.00362040027811501,-0.1573888013416685,0.394513527123614,0.7364044121604159,0.5230816318913809,nBack_con_0002,23
Cerebelum_6_L,-0.024593719076917875,0.0030749945618646266,-0.14550280685846792,0.8630659864565835,0.7746878838187276,0.5544437609242846,nBack_con_0002,23
Cerebelum_6_R,-0.06385763525904459,0.003075802600034856,-0.14559332994561877,0.654227427957708,0.7741349412878522,0.5534445998150983,nBack_con_0002,23
Cerebelum_7b_L,-0.13589863233751226,0.0026228288712587533,-0.1362712248347176,0.3429813166017087,0.8071224601692,0.5798200466326746,nBack_con_0002,23
Cerebelum_7b_R,-0.054054081406555765,0.002681179085587796,-0.1372273669023818,0.704468141345524,0.8027078889521762,0.5768224594486447,nBack_con_0002,23
Cerebelum_8_L,0.004390257637673848,0.0029302373791792354,-0.14243474941929474,0.9753405684395986,0.7843937645806041,0.5618180688569965,nBack_con_0002,23
Cerebelum_8_R,0.052389562625390844,0.002706031813994476,-0.13774766687318207,0.713052900671009,0.800947210184231,0.5754354801625371,nBack_con_0002,23
Cerebelum_9_L,-0.0927220604398474,0.0030752435682274894,-0.14565703919232015,0.5187591546608754,0.7742299732257533,0.5533045064565502,nBack_con_0002,23
Cerebelum_9_R,-0.3288786003288062,0.0037486780962599233,-0.16198759325633505,0.034576377205346474,0.7292954202723203,0.514041760995075,nBack_con_0002,23
Cerebelum_10_L,-0.15794499734780665,0.0029135485392264497,-0.14255034541976108,0.27283308510268,0.7860899474637526,0.5623315317217505,nBack_con_0002,23
Cerebelum_10_R,-0.014181647569659492,0.0029392290777725772,-0.14262727812919004,0.9204889422841969,0.7837476848740715,0.5612823599382325,nBack_con_0002,23
Vermis_1_2,0.12568142217207456,0.0030038756766752853,-0.14426768986638283,0.37994443211493745,0.7796507624473041,0.5577665670477061,nBack_con_0002,23
Vermis_3,-0.16541589666680775,0.0038243935128659153,-0.16208254903136216,0.2577900661372936,0.72277310509106,0.511662266427301,nBack_con_0002,23
Vermis_4_5,-0.05760821024503361,0.003019235924359998,-0.14438138983974674,0.6858627603070637,0.7781100074797315,0.5566468585243651,nBack_con_0002,23
Vermis_6,-0.08404463460478256,0.0033239086235924923,-0.15091524707622722,0.5576283138996322,0.7568556566034597,0.539652005527351,nBack_con_0002,23
Vermis_7,-0.11622714692341506,0.003707618050545234,-0.15916518936616048,0.41869601115278965,0.7305055606070572,0.5187577414938664,nBack_con_0002,23
Vermis_8,0.03727209754435462,0.0027862264563513384,-0.1394193479347185,0.7933013083286522,0.7950601226688778,0.5706451173334612,nBack_con_0002,23
Vermis_9,-0.1000972330507438,0.0031258898965593387,-0.14672890655985366,0.48563017249365636,0.7707088637998524,0.5505769840193538,nBack_con_0002,23
Vermis_10,-0.1459498982035162,0.00288641210450847,-0.1419160715756982,0.312658988773149,0.7880455552512495,0.5643189557113314,nBack_con_0002,23
Precentral_L,-0.08525174177289638,0.00687423358444322,-0.17906800222308467,0.5510378497070545,0.4756240995457388,0.4079175455283882,nBack_con_0002,31
Precentral_R,-0.1318083540549867,0.007315582162150327,-0.18826298190936216,0.3611388998964359,0.4491937228062425,0.385643894522672,nBack_con_0002,31
Frontal_Sup_L,-0.12104013575763092,0.006248156938975295,-0.16633935677206685,0.3970170895762184,0.5146436009013664,0.4402536203012535,nBack_con_0002,31
Frontal_Sup_R,-0.1170268628258018,0.006354713294734492,-0.1685325753301441,0.414306466043055,0.5076604359902579,0.4343195289878312,nBack_con_0002,31
Frontal_Sup_Orb_L,-0.1681977655136354,0.007209954577465688,-0.18614300555432567,0.24431597143275718,0.45465539330429583,0.39029834057043444,nBack_con_0002,31
Frontal_Sup_Orb_R,-0.3036137572988773,0.007435359902043064,-0.19145786258813202,0.042458092699729756,0.44473099118952797,0.3804910279019773,nBack_con_0002,31
Frontal_Mid_L,-0.05589530784849572,0.006175355328293499,-0.16468911656006252,0.6940708977098913,0.5193000522447897,0.44442414520127993,nBack_con_0002,31
Frontal_Mid_R,-0.12588707983260178,0.006479357626882067,-0.1711326927875333,0.38026060187958555,0.4995845716669829,0.42749097794356394,nBack_con_0002,31
Frontal_Mid_Orb_L,-0.18528515728598804,0.006018045131688724,-0.16184451706390496,0.20513066637100064,0.5314266815639352,0.45397590416012157,nBack_con_0002,31
Frontal_Mid_Orb_R,-0.07603432383727494,0.006328449228504856,-0.16784171607673692,0.5940089351572856,0.5090341163832968,0.4358635766981447,nBack_con_0002,31
Frontal_Inf_Oper_L,-0.06689987491675739,0.0066945353764923665,-0.17535975590456815,0.6394059246763328,0.48658924751826493,0.4170947919154717,nBack_con_0002,31
Frontal_Inf_Oper_R,-0.14118322115713833,0.00707290807304051,-0.18333309922056032,0.32727955849153434,0.46283345072247783,0.39684020433507194,nBack_con_0002,31
Frontal_Inf_Tri_L,-0.07377519602017273,0.006624960417351855,-0.1739340447299852,0.6047617852154035,0.4904818588156433,0.4203059414574378,nBack_con_0002,31
Frontal_Inf_Tri_R,-0.055030529349294886,0.006450274933397152,-0.1703232607517337,0.6987395375749166,0.501294085921346,0.4293374768013025,nBack_con_0002,31
Frontal_Inf_Orb_L,-0.19846966812427508,0.006444007561683209,-0.17058302507549503,0.17086958274143027,0.5028614373851316,0.4301330389992014,nBack_con_0002,31
Frontal_Inf_Orb_R,-0.18335333921225266,0.006645188435475922,-0.17480366680136766,0.20589535571468032,0.4898956186543879,0.4189577496022061,nBack_con_0002,31
Rolandic_Oper_L,-0.14519682518131669,0.006867636898101208,-0.17900700381237392,0.31278083617937313,0.4754289229894295,0.40749511503170366,nBack_con_0002,31
Rolandic_Oper_R,-0.2680170445670276,0.008087489295321451,-0.2045801357586726,0.06748717214995492,0.40572092269771776,0.34857055414009464,nBack_con_0002,31
Supp_Motor_Area_L,-0.046221667506193824,0.006450320778266605,-0.17032907979599282,0.7450629131329014,0.501302704090939,0.42940886104097364,nBack_con_0002,31
Supp_Motor_Area_R,-0.07034543453754502,0.006668958686491422,-0.17483951281119842,0.6222903065832595,0.48799168617763666,0.41823037717950984,nBack_con_0002,31
Olfactory_L,-0.10129721615031946,0.00639198660183285,-0.1691293704086263,0.4766570734499518,0.5052914442379974,0.43261936006056534,nBack_con_0002,31
Olfactory_R,-0.09711751202359618,0.006298767212706213,-0.167209079906315,0.49551637200823695,0.5114226404892637,0.43772267951621224,nBack_con_0002,31
Frontal_Sup_Medial_L,-0.054269283150099545,0.0062028070659941315,-0.16525233060608358,0.7021174690640177,0.5174136468524471,0.44286213192618795,nBack_con_0002,31
Frontal_Sup_Medial_R,-0.0541147549155276,0.006090102607892625,-0.16293518780808564,0.703321117624831,0.5255339492938171,0.44969732665590667,nBack_con_0002,31
Frontal_Med_Orb_L,0.047305291773730176,0.006449448596286203,-0.17030105598449202,0.738933056613924,0.5014785575468805,0.4295360755360267,nBack_con_0002,31
Frontal_Med_Orb_R,-0.001652255566575507,0.006274628300896576,-0.16669326914965316,0.9907071580390664,0.5130773014998136,0.4393073839679583,nBack_con_0002,31
Rectus_L,-0.07757248257027227,0.0060331474263798784,-0.16177410546300608,0.585729991405814,0.5295136476303799,0.45300451553041277,nBack_con_0002,31
Rectus_R,-0.07144712242928196,0.006260711957645686,-0.16642940305846213,0.6153871757472422,0.5136961594286866,0.43972888557414214,nBack_con_0002,31
Insula_L,-0.03201910973261671,0.006414376928523693,-0.16957369805270486,0.821612735143228,0.5038379960947508,0.43155331159279153,nBack_con_0002,31
Insula_R,-0.14990379380775273,0.006981518744881345,-0.1814413193966618,0.29643336879673077,0.46833524622744827,0.40144693824900635,nBack_con_0002,31
Cingulum_Ant_L,0.015101373177261145,0.006301916191428579,-0.16725504245246,0.9150953082961767,0.5106372126248201,0.43721362667700037,nBack_con_0002,31
Cingulum_Ant_R,-0.012328664673340553,0.006274271819884624,-0.16668777885783145,0.9306489021810097,0.5124181719276828,0.4387066300280865,nBack_con_0002,31
Cingulum_Mid_L,-0.18033406117828885,0.0063852491470952795,-0.16938856691228313,0.21038898535630146,0.5066173118141155,0.4331782216263619,nBack_con_0002,31
Cingulum_Mid_R,-0.14338529095638047,0.006378723025591164,-0.1691225263784223,0.3180426622190716,0.5065447519112847,0.43322866116873937,nBack_con_0002,31
Cingulum_Post_L,0.0691364247932456,0.006742148975809929,-0.17633550177969642,0.6277664644293803,0.48392875108633326,0.41491095124934696,nBack_con_0002,31
Cingulum_Post_R,0.08470811862945138,0.006981057966780002,-0.18128058161024588,0.5541253944279401,0.4698359036456392,0.40319255735685067,nBack_con_0002,31
Hippocampus_L,0.1172668110018687,0.006451053312230143,-0.17039854408249205,0.41005315451327173,0.5015740658188333,0.4295210802016467,nBack_con_0002,31
Hippocampus_R,0.04508769458856269,0.00633094582683066,-0.1678650315282183,0.7503840497100258,0.508779361489845,0.4356453959690463,nBack_con_0002,31
ParaHippocampal_L,0.030250279483912762,0.006346910080158023,-0.16818557512057025,0.830986146045229,0.5077838725857331,0.43482662311056774,nBack_con_0002,31
ParaHippocampal_R,0.09952533216351539,0.006278589581454041,-0.16684062839118122,0.4843644322189522,0.5125867282459617,0.43881058608055223,nBack_con_0002,31
Amygdala_L,-0.11529206016286221,0.0068204497041140805,-0.17802411952432656,0.42086991698429077,0.4782680210969369,0.4098854944929474,nBack_con_0002,31
Amygdala_R,-0.0010263593461147672,0.006282976139352532,-0.16686467542522163,0.9942209912290471,0.5119657747164019,0.43833688540111737,nBack_con_0002,31
Calcarine_L,0.24965891727985273,0.006890407561184532,-0.17961125758719312,0.08579984092095737,0.4751900379391345,0.40756528721674556,nBack_con_0002,31
Calcarine_R,0.18440761486250754,0.00631341105262437,-0.16758213640120018,0.2008037976738105,0.5115318984652797,0.4381370064925453,nBack_con_0002,31
Cuneus_L,0.32338618153137144,0.0067278987002326925,-0.17650311085780118,0.027968631762785832,0.4873239208195411,0.4173706208484831,nBack_con_0002,31
Cuneus_R,0.22312976651485722,0.00611593120390832,-0.16366922054723637,0.1232135740459431,0.525158991468876,0.44942798460051436,nBack_con_0002,31
Lingual_L,0.11343099021403322,0.005841701325746471,-0.1578541894191941,0.42680198550085435,0.5432856090527793,0.46472249711707614,nBack_con_0002,31
Lingual_R,0.2943437630264147,0.006205225046439508,-0.16511633338719867,0.0463482936537111,0.520936744065615,0.4475003968652389,nBack_con_0002,31
Occipital_Sup_L,0.05558474762792814,0.006000044574341024,-0.1610898566716927,0.6959081229271182,0.532367175299026,0.45552205283861513,nBack_con_0002,31
Occipital_Sup_R,-0.08290619736958393,0.0068753909148438815,-0.17908603508000087,0.5621152298957142,0.4756619394143097,0.40792576863932106,nBack_con_0002,31
Occipital_Mid_L,-0.26412653975027933,0.008482664837053589,-0.2124433183579325,0.07204151567780778,0.3838707642323905,0.331071673589596,nBack_con_0002,31
Occipital_Mid_R,-0.21744426794894037,0.007962127599111813,-0.20175122777585658,0.13661795231423846,0.41143437703863084,0.35391023179266623,nBack_con_0002,31
Occipital_Inf_L,-0.2635067649657165,0.008403855625185714,-0.210843533165277,0.07163585869969237,0.387691090122266,0.3342774571991358,nBack_con_0002,31
Occipital_Inf_R,-0.2894160561956757,0.00805029179333996,-0.203882061878705,0.047751356660432454,0.40687281348966753,0.3501133814250039,nBack_con_0002,31
Fusiform_L,0.06322401957448752,0.005886192734036089,-0.15875925322706314,0.6572132100704123,0.5406995236163246,0.462580067094884,nBack_con_0002,31
Fusiform_R,0.1284151158437195,0.005543157806235993,-0.15176765224377237,0.3700027071384405,0.5648602490735182,0.48297613379653137,nBack_con_0002,31
Postcentral_L,-0.28652036471733666,0.008009413406304554,-0.20318278338778942,0.05388274309349308,0.4106231548584842,0.3523437345339381,nBack_con_0002,31
Postcentral_R,-0.22382104995641883,0.007480572007903998,-0.192055128844404,0.12884155876260253,0.4398824912527347,0.37711834253940246,nBack_con_0002,31
Parietal_Sup_L,-0.06672282830167517,0.006572207324420407,-0.1728478820052177,0.6390552493041024,0.4936289564119912,0.4229501767971571,nBack_con_0002,31
Parietal_Sup_R,-0.10894916373502873,0.006764487674766716,-0.1768857696121476,0.4460234658119464,0.4815463387967094,0.41266495577448936,nBack_con_0002,31
Parietal_Inf_L,-0.038642217895843926,0.006473721963067258,-0.17079696010855072,0.7858147483734365,0.5002713630629332,0.42857916640499405,nBack_con_0002,31
Parietal_Inf_R,-0.06409910168218949,0.006474416250353874,-0.17084109235706463,0.6525308846400691,0.4996552760181362,0.4279591834584622,nBack_con_0002,31
SupraMarginal_L,-0.060354722617312284,0.006657145065688913,-0.17458720296885355,0.6723650321482992,0.4890891772520548,0.41923336282377,nBack_con_0002,31
